,cached_download_latency@client,cpu@cache,cpu_limit,filesize@client,mem@cache,non_cached_download_latency@client,rx_bitrate_cadv@cache:server,tx_bitrate_cadv@cache:client,vcdn_users@client,wl_cachedperc,wl_filesize,wl_ratelimit
610,0.0423608981354,1.0320321,100,0.104857,46.419968,0.0570012893601,2.55132,8.536096,10.0,80,1,1000
611,0.0414874345645,3.60709645,100,0.104857,51.949568,0.0591610094355,6.378036,34.126736,40.0,80,1,1000
612,0.0400467632504,5.2474763,100,0.104857,52.51072,0.0585491952974,9.35484,51.64062,70.0,80,1,1000
613,0.0443056841436,8.6071778,100,0.104857,53.215232,0.0660982767157,16.157304,81.051632,100.0,80,1,1000
614,0.0482554069692,10.69071665,100,0.104857,54.243328,0.0705969553562,23.385252,106.643944,140.0,80,1,1000
615,0.0561707641506,15.202742125,100,0.104857,55.4496,0.0811898786134,26.574666,135.70801,180.0,80,1,1000
616,0.0517687358044,0.4392808,100,0.104857,26.243072,0.0501357927948,1.700352,1.712496,2.0,5,1,100
617,0.0472221847599,1.5892923,100,0.104857,46.108672,0.0562266275897,8.07786,8.537804,10.0,5,1,100
618,0.0403564560659,6.04732385,100,0.104857,52.064256,0.0631334299131,31.038948,34.140712,40.0,5,1,100
619,0.0434786809114,10.464388,100,0.104857,52.98176,0.0640564091107,49.748364,52.918652,70.0,5,1,100
620,0.0481627891009,15.0145002,100,0.104857,54.177792,0.0684441183955,73.132296,76.833908,100.0,5,1,100
621,2.16688166948,13.9181873,100,0.104857,56.594432,2.19032138842,85.89048,95.991084,140.0,5,1,100
622,5.5017216459,14.5384642,100,0.104857,61.620224,5.52979592288,86.349704,89.06292,180.0,5,1,100
623,0.009073274522,8.0075333,100,5.24288,219.365376,0.0103284037859,63.030684,85.217128,2.0,70,50,1000
624,0.0061874138877,28.2113584,100,5.24288,692.281344,0.00994213848169,136.569958,404.85508,10.0,70,50,1000
625,0.122534320431,30.8833944,100,5.24288,805.45792,0.131116981029,251.944956,840.888188,40.0,70,50,1000
626,0.195016894871,40.512716,100,5.24288,800.190464,0.75592579121,237.141516,814.103508251,70.0,70,50,1000
627,0.290449277156,40.07074595,100,5.24288,803.059712,1.2878132399,322.427546,846.315134,100.0,70,50,1000
628,0.168045890241,41.05192485,100,5.24288,785.235968,2.67212745249,212.522518,887.23884,140.0,70,50,1000
629,0.162291082085,35.54048945,100,5.24288,793.64096,3.02844139101,189.470424,868.447168,180.0,70,50,1000
